,episode,time_sec,action,updated action
34,1,483.5,"1,1,1,1,0,0,0,0,1,1,1","0,1,1,0,0,0,0,0,0,1,1"
35,1,483.6,"1,1,1,0,0,1,0,0,1,1,0","0,1,1,0,0,0,0,0,0,1,0"
36,1,483.7,"0,0,1,1,0,0,1,1,1,1,0","0,0,1,0,0,0,0,0,0,1,0"
37,1,483.8,"0,0,1,1,1,1,0,0,1,1,1","0,0,1,0,1,0,0,0,0,1,1"
38,1,483.9,"0,1,1,1,1,0,1,1,0,1,0","0,1,1,0,1,0,0,0,0,1,0"
39,1,484.0,"0,1,0,1,1,0,1,1,0,0,0","0,1,0,0,1,0,0,0,0,0,0"
40,1,484.1,"0,1,0,1,0,1,1,1,1,1,0","0,1,0,0,0,0,0,0,0,1,0"
41,1,484.2,"0,1,1,1,1,1,0,0,1,1,1","0,1,0,0,1,0,0,0,0,1,1"
42,1,484.3,"0,1,1,1,1,0,0,1,1,1,1","0,1,0,0,1,0,0,0,0,1,1"
43,1,484.4,"1,0,1,0,1,1,1,0,1,1,1","0,0,0,0,1,0,0,0,0,1,1"
44,1,484.5,"0,1,1,1,0,1,1,0,1,0,0","0,1,0,0,0,0,0,0,0,0,0"
45,1,484.6,"1,0,0,1,1,1,1,0,0,1,0","0,0,0,0,1,0,0,0,0,1,0"
46,1,484.7,"1,1,1,1,1,1,1,1,1,1,1","0,1,0,0,1,0,0,0,0,1,1"
47,1,484.8,"0,1,1,1,1,0,0,1,1,0,1","0,1,0,0,1,0,0,0,0,0,1"
48,1,484.9,"1,0,0,1,1,1,0,1,1,1,1","0,0,0,0,1,0,0,0,0,1,1"
49,1,485.0,"1,1,1,1,0,1,0,1,1,0,0","0,1,0,0,0,0,0,0,0,0,0"
50,1,485.1,"1,1,1,1,0,1,1,0,0,0,1","0,1,0,0,0,0,0,0,0,0,1"
51,1,485.2,"0,1,0,1,1,1,1,1,0,0,0","0,1,0,0,1,0,0,0,0,0,0"
52,1,485.3,"0,0,1,1,0,1,0,0,0,1,1","0,0,0,0,0,0,0,0,0,1,1"
53,1,485.4,"0,1,1,1,0,1,0,1,0,1,1","0,1,0,0,0,0,0,0,0,1,1"
54,1,485.5,"0,0,0,0,1,1,0,1,1,1,0","0,0,0,0,1,0,0,0,0,1,0"
55,1,485.6,"1,1,0,1,1,0,0,0,1,1,0","0,0,0,0,1,0,0,0,0,1,0"
56,1,485.7,"0,1,1,0,0,1,0,1,1,0,1","0,0,0,0,0,0,0,0,0,0,1"
57,1,485.8,"1,1,1,1,0,1,1,1,0,1,0","0,0,0,0,0,0,0,0,0,1,0"
58,1,485.9,"1,0,1,1,0,1,0,1,0,1,0","0,0,0,0,0,0,0,0,0,1,0"
59,1,486.0,"1,1,1,1,1,1,0,1,0,1,0","0,0,0,0,1,0,0,0,0,1,0"
60,1,486.1,"1,0,1,0,0,1,0,1,1,1,1","0,0,0,0,0,0,0,0,0,1,1"
61,1,486.2,"0,0,1,1,1,0,1,1,1,0,1","0,0,0,0,1,0,0,0,0,0,1"
62,1,486.3,"0,0,1,1,1,1,1,1,1,0,0","0,0,0,0,1,0,0,0,0,0,0"
63,1,486.4,"0,1,1,1,1,1,0,1,1,1,0","0,0,0,0,1,0,0,0,0,0,0"
64,1,486.5,"0,1,1,1,1,1,0,0,1,1,0","0,0,0,0,1,0,0,0,0,0,0"
65,1,486.6,"1,1,0,0,1,0,1,1,1,1,1","0,0,0,0,1,0,0,0,1,0,1"
66,1,486.7,"0,0,1,0,1,1,0,0,1,1,0","0,0,0,0,1,0,0,0,1,0,0"
67,1,486.8,"0,0,1,1,1,1,0,1,1,1,1","0,0,0,0,1,0,0,0,1,0,1"
68,1,486.9,"1,1,0,1,1,1,0,1,0,1,1","0,0,0,0,1,0,0,0,0,0,1"
69,1,487.0,"1,0,0,0,0,1,0,0,1,0,0","0,0,0,0,0,0,0,0,1,0,0"
70,1,487.1,"1,1,0,1,1,1,1,0,1,0,0","0,0,0,0,1,0,0,0,1,0,0"
71,1,487.2,"1,1,1,1,1,1,0,1,0,1,1","0,0,0,0,1,0,0,0,0,0,1"
72,1,487.3,"0,1,0,1,1,1,0,0,1,1,0","0,0,0,0,1,0,0,0,1,0,0"
73,1,487.4,"0,0,1,1,0,1,0,0,1,1,0","0,0,0,0,0,0,0,0,1,0,0"
74,1,487.5,"0,1,1,1,0,1,0,1,1,0,0","0,0,0,0,0,0,0,0,1,0,0"
75,1,487.6,"1,0,1,1,1,1,1,0,1,0,1","0,0,0,0,0,0,0,0,1,0,1"
76,1,487.7,"1,1,0,1,0,1,0,1,0,0,1","0,0,0,0,0,0,0,0,0,0,1"
77,1,487.8,"0,1,1,1,1,1,0,1,1,1,0","0,0,0,0,0,0,0,0,1,0,0"
78,1,487.9,"0,1,0,1,1,1,0,1,1,0,1","0,0,0,0,0,0,0,0,1,0,1"
79,1,488.0,"0,0,1,1,1,0,1,0,1,1,0","0,0,0,0,0,0,0,0,1,0,0"
80,1,488.1,"0,0,1,1,1,1,1,1,1,1,1","0,0,0,0,0,0,0,0,1,0,1"
81,1,488.2,"0,1,1,1,1,1,0,1,0,1,1","0,0,0,0,0,0,0,0,0,0,1"
82,1,488.3,"0,0,1,1,1,1,1,1,1,0,1","0,0,0,0,0,0,0,0,1,0,1"
83,1,488.4,"0,0,1,1,0,1,0,1,1,1,1","0,0,0,0,0,0,0,0,1,0,1"
84,1,488.5,"0,1,1,1,1,1,0,0,0,1,1","0,1,0,0,0,0,0,0,0,0,1"
85,1,488.6,"0,1,1,1,1,1,0,0,1,0,0","0,1,0,0,0,1,0,0,1,0,0"
86,1,488.7,"0,0,1,1,0,1,1,0,1,1,1","0,0,0,0,0,1,0,0,1,0,1"
87,1,488.8,"0,0,1,1,1,1,0,1,1,1,0","0,0,0,0,0,1,0,0,1,0,0"
88,1,488.9,"1,1,0,0,1,0,0,0,0,0,1","0,1,0,0,0,0,0,0,0,0,1"
89,1,489.0,"0,1,1,1,1,1,0,1,1,0,1","0,1,0,0,0,1,0,0,1,0,1"
90,1,489.1,"0,1,1,1,0,1,0,1,0,1,0","0,1,0,0,0,1,0,0,0,0,0"
91,1,489.2,"1,0,1,1,1,1,0,1,1,0,0","0,0,0,0,0,1,0,0,1,0,0"
92,1,489.3,"0,0,1,0,0,0,1,0,1,1,0","0,0,0,0,0,0,0,0,1,0,0"
93,1,489.4,"0,0,1,1,0,0,0,0,0,1,0","0,0,0,0,0,0,0,0,0,0,0"
94,1,489.5,"0,0,1,1,1,1,0,1,1,1,1","0,0,0,0,0,1,0,0,1,0,1"
95,1,489.6,"0,1,0,0,0,1,0,0,0,1,0","0,1,0,0,0,1,0,0,0,0,0"
96,1,489.7,"1,0,1,0,1,1,0,1,0,1,0","1,0,0,0,0,1,0,0,0,0,0"
97,1,489.8,"0,0,0,0,1,1,1,1,1,1,0","0,0,0,0,0,1,0,0,1,0,0"
98,1,489.9,"1,1,1,1,1,1,0,0,0,1,0","1,1,0,0,0,1,0,0,0,0,0"
99,1,490.0,"0,0,1,1,1,1,0,0,1,1,1","0,0,0,0,0,1,0,0,1,0,1"
100,1,490.1,"0,0,0,1,0,1,1,1,0,0,0","0,0,0,1,0,1,0,0,0,0,0"
101,1,490.2,"1,1,0,1,0,1,0,1,1,1,0","1,1,0,1,0,1,0,0,1,0,0"
102,1,490.3,"1,1,1,0,1,1,1,1,1,1,0","1,1,0,0,0,1,0,0,1,0,0"
103,1,490.4,"0,1,1,1,0,0,0,1,1,1,0","0,1,0,1,0,0,0,0,0,0,0"
104,1,490.5,"1,1,1,1,0,1,0,1,1,1,0","1,1,0,1,0,1,0,0,0,0,0"
105,1,490.6,"0,0,0,1,0,1,0,0,1,1,1","0,0,0,1,0,1,0,0,0,0,1"
106,1,490.7,"0,1,1,1,0,1,0,1,1,0,1","0,1,0,1,0,1,0,0,0,0,1"
107,1,490.8,"0,1,1,1,1,1,0,1,1,1,1","0,1,0,1,0,1,0,0,0,0,1"
108,1,490.9,"1,0,1,0,1,1,1,1,1,0,1","1,0,0,0,0,1,0,0,0,0,1"
109,1,491.0,"0,1,1,1,1,1,0,1,1,1,0","0,1,0,1,0,1,0,0,0,0,0"
110,1,491.1,"0,1,1,1,0,1,1,0,0,1,0","0,1,0,1,0,1,0,0,0,0,0"
111,1,491.2,"0,1,1,1,0,1,0,1,0,1,1","0,1,0,1,0,1,0,0,0,0,1"
112,1,491.3,"0,1,1,1,1,1,0,0,1,1,1","0,1,0,1,0,1,0,0,0,0,1"
113,1,491.4,"0,1,1,1,0,1,0,0,0,1,0","0,1,0,1,0,1,0,0,0,0,0"
114,1,491.5,"1,1,1,1,1,1,0,1,1,1,0","1,1,0,1,0,1,0,0,0,0,0"
115,1,491.6,"1,0,1,1,0,1,0,0,0,1,1","1,0,0,1,0,1,0,0,0,0,1"
116,1,491.7,"1,0,1,1,1,1,0,0,1,1,0","1,0,0,1,0,1,0,0,0,0,0"
117,1,491.8,"1,1,1,1,1,0,1,0,0,0,0","1,1,0,1,0,0,0,0,0,0,0"
118,1,491.9,"1,0,1,0,0,0,0,0,0,0,0","1,0,0,0,0,0,0,0,0,0,0"
119,1,492.0,"0,1,1,1,1,1,0,1,1,0,0","0,1,0,1,0,1,0,0,0,0,0"
120,1,492.1,"0,0,1,1,1,0,0,1,1,1,0","0,0,0,1,0,0,0,0,0,0,0"
121,1,492.2,"0,0,0,0,0,1,1,0,0,0,1","0,0,0,0,0,1,0,0,0,0,1"
122,1,492.3,"0,1,1,1,1,1,0,0,1,1,1","0,1,0,1,0,1,0,0,0,0,1"
123,1,492.4,"0,1,0,1,1,1,1,0,0,1,0","0,1,0,1,0,1,0,0,0,0,0"
124,1,492.5,"0,0,0,1,1,1,0,1,1,0,0","0,0,0,1,0,0,0,0,0,0,0"
125,1,492.6,"0,1,1,1,1,1,0,1,1,0,1","0,1,0,1,0,0,0,0,0,0,1"
126,1,492.7,"0,1,1,0,1,1,0,1,0,0,0","0,1,0,0,0,0,0,0,0,0,0"
127,1,492.8,"1,1,1,1,1,1,0,1,1,1,0","1,1,0,1,0,0,0,0,0,0,0"
128,1,492.9,"0,1,1,1,1,1,0,0,0,0,0","0,1,0,1,0,0,0,0,0,0,0"
129,1,493.0,"1,0,0,0,1,0,0,1,1,0,1","1,0,0,0,0,0,0,0,0,0,1"
130,1,493.1,"0,0,1,1,0,1,0,0,1,1,0","0,0,0,1,0,0,0,0,0,0,0"
131,1,493.2,"1,0,1,1,0,1,1,1,1,1,1","1,0,0,1,0,0,0,0,0,0,1"
132,1,493.3,"0,1,1,0,0,1,0,0,1,1,1","0,0,0,0,0,0,0,0,0,0,1"
133,1,493.4,"0,1,0,1,0,0,0,0,1,1,0","0,0,0,1,0,0,0,0,0,0,0"
134,1,493.5,"0,1,1,1,0,0,1,1,1,1,0","0,0,0,1,0,0,0,0,0,0,0"
135,1,493.6,"0,0,1,1,0,0,0,0,1,0,1","0,0,0,1,0,0,0,0,0,0,1"
136,1,493.7,"1,0,1,1,1,1,1,1,0,1,1","1,0,0,1,0,0,0,0,0,1,1"
137,1,493.8,"0,0,1,1,1,1,0,0,0,1,0","0,0,0,1,0,0,0,0,0,1,0"
138,1,493.9,"1,1,1,1,1,1,0,0,0,0,0","0,0,0,1,0,0,0,0,0,0,0"
139,1,494.0,"0,1,0,1,0,0,0,1,0,0,1","0,0,0,1,0,0,0,0,0,0,1"
140,1,494.1,"0,1,1,1,1,0,1,1,1,1,1","0,0,0,1,0,0,0,0,0,1,1"
141,1,494.2,"1,0,1,1,0,1,0,0,1,1,0","0,0,0,1,0,0,0,0,0,1,0"
142,1,494.3,"0,0,1,0,0,0,0,0,1,0,0","0,0,0,0,0,0,0,0,0,0,0"
143,1,494.4,"0,1,1,1,1,1,1,0,1,1,1","0,0,0,1,0,0,0,0,0,1,1"
144,1,494.5,"1,0,0,0,1,1,1,0,0,0,1","0,0,0,0,0,0,0,0,0,0,1"
145,1,494.6,"0,1,1,1,1,0,0,0,1,0,0","0,0,0,1,0,0,0,0,0,0,0"
146,1,494.7,"0,1,1,1,0,1,1,1,0,0,0","0,0,0,1,0,0,0,0,0,0,0"
147,1,494.8,"0,1,0,0,1,1,0,1,1,0,0","0,0,0,0,0,0,0,0,0,0,0"
148,1,494.9,"1,1,1,1,0,1,0,1,1,1,1","0,0,0,1,0,0,0,0,0,1,1"
149,1,495.0,"0,0,1,1,1,1,0,1,1,1,0","0,0,0,0,0,0,0,0,0,1,0"
150,1,495.1,"0,1,0,1,1,1,1,1,1,1,0","0,0,0,0,0,0,0,0,0,1,0"
151,1,495.2,"0,1,1,1,1,1,1,1,0,1,1","0,0,0,0,0,0,0,0,0,1,1"
152,1,495.3,"0,1,0,0,0,1,0,1,1,1,0","0,0,0,0,0,0,0,0,0,1,0"
153,1,495.4,"1,0,0,1,1,1,0,1,1,1,0","0,0,0,0,0,0,0,0,0,1,0"
154,1,495.5,"0,1,1,1,1,1,1,1,0,1,0","0,0,0,0,0,0,0,0,0,1,0"
155,1,495.6,"0,1,0,1,1,1,1,1,0,1,1","0,0,0,0,0,0,0,0,0,1,1"
156,1,495.7,"0,1,1,1,1,0,0,1,1,0,0","0,0,0,0,0,0,0,0,0,0,0"
157,1,495.8,"0,1,0,1,0,1,1,0,0,0,1","0,0,0,0,0,0,0,0,0,0,1"
158,1,495.9,"0,1,0,1,1,1,0,0,0,1,1","0,0,0,0,0,0,0,0,0,1,1"
159,1,496.0,"1,1,1,1,0,0,0,0,0,1,1","0,0,0,0,0,0,0,0,0,1,1"
160,1,496.1,"0,0,0,1,0,0,1,1,1,0,0","0,0,0,0,0,0,0,0,0,0,0"
161,1,496.2,"0,1,1,1,1,1,0,1,0,1,0","0,0,0,0,0,0,0,0,0,1,0"
162,1,496.3,"1,0,1,1,1,0,0,0,0,1,0","0,0,0,0,0,0,0,0,0,1,0"
163,1,496.4,"0,0,1,1,1,0,1,1,1,1,0","0,0,0,0,0,0,0,0,1,1,0"
164,1,496.5,"1,0,0,1,0,1,0,0,1,1,1","0,0,0,0,0,0,0,0,1,1,1"
165,1,496.6,"0,0,0,1,0,1,1,1,1,1,0","0,0,0,0,0,0,0,0,1,1,0"
166,1,496.7,"0,1,1,1,0,0,0,1,1,1,0","0,0,0,0,0,0,0,0,1,1,0"
167,1,496.8,"0,0,1,1,1,1,0,0,1,1,1","0,0,0,0,0,0,0,0,1,1,1"
168,1,496.9,"1,0,1,1,1,1,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0"
169,1,497.0,"1,1,1,1,1,1,0,0,0,1,0","0,0,0,0,0,0,0,0,0,1,0"
170,1,497.1,"0,1,1,0,1,0,1,0,0,1,1","0,0,0,0,0,0,1,0,0,1,1"
171,1,497.2,"0,1,1,1,1,1,1,1,1,1,1","0,0,0,0,0,0,1,0,1,1,1"
172,1,497.3,"0,1,0,1,0,0,0,1,1,0,0","0,0,0,0,0,0,0,0,1,0,0"
173,1,497.4,"1,1,0,1,1,1,0,1,0,0,1","1,0,0,0,0,0,0,0,0,0,1"
174,1,497.5,"0,1,1,1,1,1,0,0,1,1,0","0,0,0,0,0,0,0,0,1,0,0"
175,1,497.6,"0,0,1,1,1,1,0,1,1,1,1","0,0,0,0,0,0,0,0,1,0,1"
176,1,497.7,"0,0,1,1,1,0,1,1,0,1,1","0,0,0,0,0,0,1,0,0,0,1"
177,1,497.8,"0,0,0,1,0,1,0,0,0,1,1","0,0,0,0,0,0,0,0,0,0,1"
178,1,497.9,"0,0,1,1,1,1,1,0,1,0,0","0,0,0,0,0,0,1,0,1,0,0"
179,1,498.0,"1,1,1,1,1,0,0,0,1,0,0","1,0,0,0,0,0,0,0,1,0,0"
180,1,498.1,"1,1,0,1,1,1,1,0,1,0,1","1,0,0,0,0,0,1,0,1,0,1"
181,1,498.2,"0,1,1,0,1,1,1,1,1,1,0","0,0,0,0,0,0,1,0,1,0,0"
182,1,498.3,"1,1,1,1,0,1,0,1,1,1,0","1,0,0,0,0,0,0,0,1,0,0"
183,1,498.4,"1,1,0,1,1,0,0,1,0,1,0","1,0,0,0,0,0,0,0,0,0,0"
184,1,498.5,"0,1,0,0,1,1,0,1,1,0,1","0,0,0,0,0,0,0,0,1,0,1"
185,1,498.6,"0,1,1,1,1,1,1,0,1,0,0","0,0,0,0,0,0,1,0,1,0,0"
186,1,498.7,"1,1,0,1,1,0,1,1,1,1,1","1,0,0,0,0,0,1,0,1,0,1"
187,1,498.8,"0,1,0,1,1,1,0,1,1,1,0","0,0,0,0,0,0,0,0,1,0,0"
188,1,498.9,"0,1,0,1,1,0,1,0,1,1,1","0,0,0,0,0,0,1,0,1,0,1"
189,1,499.0,"0,0,1,1,0,1,0,1,1,0,0","0,0,0,0,0,0,0,0,1,0,0"
190,1,499.1,"1,1,1,1,0,1,0,1,1,1,0","1,0,0,0,0,0,0,0,1,0,0"
191,1,499.2,"0,1,0,1,1,0,1,1,1,0,1","0,0,0,0,0,0,1,0,1,0,1"
192,1,499.3,"0,1,1,1,0,1,0,1,0,0,1","0,0,0,0,0,0,0,0,0,0,1"
193,1,499.4,"0,1,0,1,1,1,1,0,1,1,0","0,0,0,0,0,0,1,0,1,0,0"
194,1,499.5,"0,1,0,1,1,1,0,1,1,1,0","0,0,0,0,0,0,0,0,1,0,0"
195,1,499.6,"0,0,1,1,0,1,0,0,1,1,1","0,0,0,0,0,0,0,0,1,0,1"
196,1,499.7,"1,1,1,1,1,1,1,0,1,1,0","1,0,0,0,0,0,1,0,1,0,0"
197,1,499.8,"1,1,1,1,1,0,0,1,0,1,0","1,0,0,0,0,0,0,0,0,0,0"
198,1,499.9,"0,0,0,1,1,1,1,1,1,1,1","0,0,0,0,0,0,1,0,1,0,1"
199,1,500.0,"0,1,1,1,1,1,0,1,1,1,1","0,0,0,0,0,0,0,0,1,0,1"
200,1,500.1,"1,1,1,1,1,1,0,1,0,0,1","1,0,0,0,0,0,0,0,0,0,1"
201,1,500.2,"1,1,1,1,0,1,0,0,1,1,1","1,0,0,0,0,0,0,0,0,0,1"
202,1,500.3,"0,0,1,1,1,1,0,1,0,1,1","0,0,0,0,0,0,0,0,0,0,1"
203,1,500.4,"1,0,0,1,0,1,1,1,0,0,0","1,0,0,0,0,0,1,0,0,0,0"
204,1,500.5,"0,0,1,1,1,0,0,0,0,1,1","0,0,0,0,0,0,0,0,0,0,1"
205,1,500.6,"0,1,1,1,1,0,1,1,0,1,1","0,0,0,0,0,0,1,0,0,0,1"
206,1,500.7,"1,1,0,0,1,0,1,1,1,1,1","1,0,0,0,0,0,1,0,0,0,1"
207,1,500.8,"0,1,1,1,0,1,0,1,0,0,1","0,0,0,0,0,0,0,0,0,0,1"
208,1,500.9,"0,1,0,1,1,1,0,1,1,1,1","0,0,0,0,0,0,0,0,0,0,1"
209,1,501.0,"0,0,1,1,1,1,0,1,1,0,0","0,0,0,0,0,0,0,0,0,0,0"
210,1,501.1,"0,0,0,1,1,1,1,0,1,1,0","0,0,0,0,0,0,1,0,0,0,0"
211,1,501.2,"1,0,1,1,0,1,1,1,0,1,1","1,0,0,0,0,0,1,0,0,0,1"
212,1,501.3,"0,1,1,1,1,0,0,1,1,1,0","0,0,0,0,1,0,0,0,0,0,0"
213,1,501.4,"0,0,1,1,1,1,0,1,1,1,1","0,0,0,0,1,0,0,0,0,0,1"
214,1,501.5,"1,1,1,1,0,0,0,1,1,1,0","1,0,0,0,0,0,0,0,0,0,0"
215,1,501.6,"0,0,0,1,1,1,0,1,1,1,0","0,0,0,0,1,0,0,0,0,0,0"
216,1,501.7,"1,1,0,1,0,0,0,1,0,1,1","1,0,0,0,0,0,0,0,0,0,1"
217,1,501.8,"1,0,1,1,1,1,0,0,1,1,1","1,0,0,0,1,0,0,0,0,0,1"
218,1,501.9,"0,0,1,1,1,1,0,1,0,0,0","0,0,0,0,1,0,0,0,0,0,0"
219,1,502.0,"0,0,1,1,1,1,0,1,1,1,1","0,0,0,0,1,0,0,0,0,0,1"
220,1,502.1,"0,1,1,0,0,0,0,1,0,1,0","0,0,0,0,0,0,0,0,0,0,0"
221,1,502.2,"1,1,1,1,0,1,1,1,1,0,0","1,0,0,0,0,0,0,0,0,0,0"
222,1,502.3,"0,0,1,1,0,1,1,1,1,0,0","0,0,0,0,0,0,0,0,0,0,0"
223,1,502.4,"0,1,1,1,1,1,1,1,1,0,0","0,0,0,0,1,0,0,0,0,0,0"
224,1,502.5,"0,1,0,1,1,1,1,0,1,1,0","0,0,0,0,1,0,0,0,0,0,0"
225,1,502.6,"1,1,1,1,1,1,0,1,0,1,0","0,0,0,0,1,0,0,0,0,0,0"
226,1,502.7,"0,0,1,1,1,0,1,0,1,1,0","0,0,0,0,1,0,0,0,0,0,0"
227,1,502.8,"0,0,1,1,0,1,1,1,0,0,0","0,0,0,0,0,0,0,0,0,0,0"
228,1,502.9,"0,1,1,1,1,1,0,0,1,1,1","0,0,1,0,1,0,0,0,0,0,1"
229,1,503.0,"1,1,1,1,0,0,0,1,0,1,1","0,0,1,0,0,0,0,1,0,0,1"
230,1,503.1,"0,1,0,1,1,1,0,0,1,0,1","0,0,0,0,1,0,0,0,0,0,1"
231,1,503.2,"1,1,1,1,1,1,0,1,1,1,1","0,0,1,0,1,0,0,1,0,0,1"
232,1,503.3,"0,0,0,0,0,1,1,1,1,1,1","0,0,0,0,0,0,0,1,0,0,1"
233,1,503.4,"1,1,1,0,1,1,1,1,1,1,0","0,0,1,0,1,0,0,1,0,0,0"
234,1,503.5,"0,1,0,0,1,1,0,1,0,1,1","0,0,0,0,1,0,0,1,0,0,1"
235,1,503.6,"1,1,1,1,0,1,1,1,1,1,0","0,0,1,0,0,0,0,1,0,0,0"
236,1,503.7,"0,0,1,1,1,1,0,0,1,1,0","0,0,1,0,1,0,0,0,0,0,0"
237,1,503.8,"0,1,0,1,0,1,0,1,0,1,0","0,0,0,0,0,0,0,1,0,0,0"
238,1,503.9,"0,1,1,1,0,1,0,0,0,1,0","0,0,1,0,0,0,0,0,0,0,0"
239,1,504.0,"0,1,1,1,1,1,0,0,0,1,1","0,0,1,0,1,0,0,0,0,0,1"
240,1,504.1,"1,0,1,1,1,1,0,1,0,1,0","0,0,1,0,1,0,0,1,0,0,0"
241,1,504.2,"1,0,0,1,1,0,0,0,0,1,0","0,0,0,0,1,0,0,0,0,0,0"
242,1,504.3,"1,1,0,1,1,1,1,1,1,0,1","0,0,0,0,1,0,0,1,0,0,1"
243,1,504.4,"0,1,0,0,0,0,0,1,1,1,1","0,0,0,0,0,0,0,1,0,0,1"
244,1,504.5,"1,1,0,0,1,1,1,0,1,1,0","0,0,0,0,1,0,0,0,0,0,0"
245,1,504.6,"1,0,1,1,1,1,0,0,1,1,0","0,0,1,0,1,0,0,0,0,0,0"
246,1,504.7,"0,1,1,1,1,1,0,1,1,0,0","0,0,1,0,1,0,0,1,0,0,0"
247,1,504.8,"0,0,1,1,1,1,1,1,1,1,0","0,0,1,0,1,1,0,1,0,1,0"
248,1,504.9,"1,0,1,1,1,1,0,1,1,1,0","0,0,1,0,1,1,0,1,0,1,0"
249,1,505.0,"1,0,1,1,1,1,0,1,0,0,0","0,0,1,0,1,1,0,1,0,0,0"
250,1,505.1,"1,0,0,1,1,0,0,1,1,1,0","0,0,0,0,1,0,0,1,0,1,0"
251,1,505.2,"0,1,0,1,0,0,0,1,0,0,0","0,0,0,0,0,0,0,1,0,0,0"
252,1,505.3,"0,1,0,1,1,1,0,0,0,0,1","0,0,0,1,1,1,0,0,0,0,1"
253,1,505.4,"0,0,1,0,0,1,0,1,0,1,0","0,0,1,0,0,1,0,1,0,1,0"
254,1,505.5,"0,1,1,1,1,1,0,1,1,1,1","0,0,1,1,0,1,0,1,0,1,1"
255,1,505.6,"0,1,1,1,0,1,0,1,1,0,0","0,0,1,1,0,1,0,1,0,0,0"
256,1,505.7,"1,1,1,1,0,1,0,0,1,1,0","0,0,1,1,0,1,0,0,0,1,0"
257,1,505.8,"1,1,1,1,1,1,0,1,1,1,0","0,0,1,1,0,1,0,1,0,1,0"
